height_of_video_wall,width_of_video_wall,room_length,room_width,room_height,seating_type,number_of_seats,distance_from_video_wall,seats_per_row,number_of_rows,seats_per_cluster,number_of_clusters
4.2845318951524165,4.304586100027375,22.40061039612231,19.878829041854956,4.414251065949169,row,68,20.139647717687524,18.0,4.0,,
3.854654189948783,4.2109630308992205,24.760197448156966,16.837492171891384,4.162814555033688,row,61,7.904680296999155,7.0,9.0,,
2.3033680283683706,4.834024901411365,14.326081567281186,12.749819470864757,5.728519992796436,cluster,95,2.820312782746065,,,6.0,16.0
2.2523204183449925,2.9887793916470953,24.417032281113894,16.19616100042806,2.7545723172253394,row,85,6.834080138670757,9.0,10.0,,
4.10290739437736,2.604907564554373,15.842228423536305,12.05999613199325,3.482102846332706,cluster,30,19.476433873619985,,,3.0,10.0
2.2182890190925804,3.5777547955691684,15.782678571053836,9.975381012285487,3.724782487497499,cluster,37,1.1473796206518911,,,3.0,13.0
4.465580177871068,4.966382669578263,15.105806563817586,14.759074399540872,5.2384903427447576,cluster,71,7.017935198457238,,,7.0,11.0
4.1187266814694885,3.2064870824303195,18.121114110213778,19.06636727548137,5.973801170566899,cluster,65,19.45280535147668,,,3.0,22.0
2.2440463419256993,4.857013516637211,12.312175647677307,19.078813760201015,3.3423468016500357,cluster,63,2.8496849423257116,,,3.0,21.0
2.2545131422555755,5.894692161375446,18.305672280370167,11.444768615371373,5.560075669479782,row,41,2.276146396111397,6.0,7.0,,
4.959918735503527,2.8286525052629643,18.12557218615006,13.859807060882034,5.40717966151127,cluster,72,15.206329512506954,,,2.0,36.0
3.122812387268361,4.854107413787942,21.42852718907305,9.751266681408197,3.2863008917461833,cluster,78,13.672600746375368,,,3.0,26.0
3.111926441200673,4.053125767565999,22.504749429063786,19.943204423485483,3.897664030697279,row,49,8.237251177272062,16.0,4.0,,
4.438398701772508,5.538497890321269,16.606620254686362,19.754532802283165,3.933855042523817,row,27,22.083426526526956,12.0,3.0,,
4.841745732151576,3.120024263065851,14.534998740272407,15.443616086196815,5.923772339842954,cluster,76,17.218567915438733,,,5.0,16.0
4.958003191468613,4.9241908327915755,13.890023459756417,17.457382775807154,3.133121654826144,cluster,92,4.131687914341442,,,2.0,46.0
4.260134555776824,5.433403513768386,12.919357550573078,16.296302096688102,5.297052898866737,row,39,21.163260403076183,11.0,4.0,,
3.128778756592747,5.806149768159081,10.864713732985374,14.711056847513087,3.6696744996058848,cluster,44,7.307338081681497,,,2.0,22.0
2.2505021500960063,4.891368099013761,15.136719682520699,7.69352396085567,5.0580462102165615,row,38,4.035851166678347,13.0,3.0,,
4.3314407477823105,4.240111674029496,14.053715381961748,12.911936453184595,3.97003851503482,row,24,13.039613200290672,8.0,3.0,,
3.6752127492074154,4.662465340704248,24.49626078799611,15.772221928176338,4.52425917090789,cluster,94,6.870384509736617,,,7.0,14.0
3.2726660277409287,5.541167445675514,18.36563239375066,15.8079109804879,5.4141412066414585,row,98,2.909592472649278,5.0,20.0,,
4.719063155284208,4.497134113235904,15.209155585457612,11.850594039490986,5.314579477443594,cluster,91,2.38986356303332,,,4.0,23.0
2.333592446918454,2.606354708938929,18.70701401490544,19.241995826554398,5.532481142388951,cluster,46,5.887945648316717,,,3.0,16.0
3.4778753128725777,5.758320434274422,12.087950520185434,9.175641419078154,2.7086606387063066,cluster,59,14.836217520271953,,,1.0,59.0
2.034060934302257,4.913343628610464,16.66065623803304,13.504672800802288,4.922176935639107,row,45,6.255588292542503,3.0,15.0,,
3.405981925982379,4.867796850220363,19.393514821315957,15.981491695160695,2.98995581852617,cluster,46,17.017759965290832,,,4.0,12.0
2.1689098270455123,3.2548630333920103,17.33346747688677,16.06276547659352,3.9553649880644386,row,81,3.884105202219398,12.0,7.0,,
2.3564537488042157,4.806099145814301,16.026682009814863,15.432306437994603,4.42005945269141,cluster,69,4.152184123664434,,,1.0,69.0
2.3525787403313148,3.878525419789555,24.907725833495473,10.578746774874183,3.9095881966139077,cluster,61,2.8674936978316667,,,6.0,11.0
3.9476309063481905,4.779315419645222,23.204721432233903,9.030685392926085,4.318640865310526,row,48,4.888296665565893,18.0,3.0,,
4.23813463779627,2.8730756060779674,19.351089372391602,15.267224248747242,5.987842080795167,cluster,58,7.558033677432412,,,5.0,12.0
3.750106295291479,4.8024585661106265,18.54066041773424,14.79092750981269,2.9732605979949915,cluster,79,15.2546081498732,,,3.0,27.0
4.886517645423625,5.997948040197333,19.30990719736876,9.331628133760132,4.864096158677489,row,60,22.36024325229455,4.0,15.0,,
3.124611738571112,2.668742136011946,13.019681617336499,16.166808892417322,3.8860033823496534,row,52,15.27276554397972,13.0,4.0,,
2.857136258845582,5.920109644774611,15.92706614896478,12.917235892537533,2.9655342961756506,row,35,4.415142499154319,1.0,35.0,,
4.605797384568381,3.924177862530047,10.59189299336349,15.680887690840988,3.0555786718100832,cluster,42,20.568749380055813,,,4.0,11.0
2.670787515558358,5.547637076180407,17.1331905623024,17.88577203701196,5.82245587185966,row,26,5.280541932401006,2.0,13.0,,
4.889667618321834,5.238349194203957,18.14536875936495,9.206469571500001,5.578605238491167,row,45,4.927721213671976,14.0,4.0,,
2.0364634240694492,4.484556913453337,13.416246041548144,7.248883283958877,5.674646861452576,cluster,31,8.991214436862263,,,3.0,11.0
4.909636480122917,5.084572232379642,24.460432707482706,17.128333623145227,5.970364715395853,row,91,16.508531670822684,5.0,19.0,,
2.1294797358517283,5.574804464554718,23.64181916405863,14.926066526984007,3.229103865029813,cluster,24,2.6432998407557946,,,1.0,24.0
4.673429341094213,3.9144911257786155,20.832148531838588,16.09531440508758,3.744037680774216,cluster,88,11.376251718160205,,,6.0,15.0
3.5831033272588995,3.6446160654713355,18.000799431480438,17.896014674852353,4.842266604737033,row,68,6.423284673955793,7.0,10.0,,
4.978894388357901,4.8365768494725465,23.049537394715273,17.436542152718506,4.193308889512266,cluster,45,18.99734774003596,,,1.0,45.0
2.221389694206197,5.327460796794405,11.959785157351943,19.49196191007472,3.964363366824167,row,24,5.64315848562866,7.0,4.0,,
3.6615628532039626,5.167997971718155,21.857646914123276,13.967156025077536,3.7523393726745757,row,41,18.131179569497355,10.0,5.0,,
4.907907606857297,5.292347771005221,11.872312209502724,13.35044322457877,4.578232211802083,row,98,3.6630287203397542,9.0,11.0,,
3.5692935325104465,4.024541601845265,21.91315993824108,12.224533598579491,4.514577000240287,row,32,7.486838386386833,13.0,3.0,,
3.8881959144057876,5.362419756612576,14.136513523770354,8.99798355697466,3.06510241922484,cluster,47,10.375848131291056,,,1.0,47.0
4.087246066953852,2.9207316937971295,23.156358715272834,14.443894027466293,4.151089431314537,cluster,52,11.297560926066039,,,2.0,26.0
3.3636231943033197,4.405711842862973,24.16063140738097,10.601162816237725,4.437151216734475,row,42,6.463912367545959,23.0,2.0,,
3.8826742402521903,2.5201553117434257,12.231939541076734,18.97699765876868,4.4960042855598665,row,37,14.682647605694074,5.0,8.0,,
3.7529429357693007,3.636050404650946,16.940134075980904,14.581480455602268,3.2353751751932314,cluster,49,16.649412793043577,,,2.0,25.0
4.703474031472966,3.7826153720498925,24.714810672440276,14.706922346605431,5.097949872883004,row,45,22.22032538436537,22.0,3.0,,
2.1363391410243735,3.886604420632394,17.251111539597197,11.61402059140113,2.5881968318737436,cluster,35,8.807955789175592,,,1.0,35.0
2.842889568776691,4.9341352234145175,22.953212837718176,7.675861575710197,3.7419114944010694,row,96,12.302919850877625,22.0,5.0,,
4.851234452229676,3.85995335444621,18.830972831969795,7.412668949848852,5.230744269874718,cluster,58,14.444326710578736,,,2.0,29.0
4.670791351672749,4.070427679178858,15.629948618794028,12.503356873991567,4.473625223693908,cluster,52,19.69437781032857,,,5.0,11.0
3.3669702583571386,3.3314044580601463,14.286753332888054,8.099349915264092,3.4140685137880107,cluster,45,6.281983988461839,,,1.0,45.0
3.8603977934046103,3.8063812707026905,13.048346366291309,14.889010422021808,4.932335917700668,row,67,8.85248829954486,4.0,17.0,,
2.832143548943398,3.29544369542103,21.42697287066546,18.45264907331555,4.485868304546257,row,84,5.455015938952499,2.0,42.0,,
2.564363479171284,2.756185733189553,15.798107602345418,18.47789261474339,5.2868526330973555,row,57,6.675661301009914,8.0,8.0,,
3.3910952148199467,4.612070076834822,17.66913193301127,15.567590331719021,5.072588151664382,row,21,6.053472122756278,11.0,2.0,,
3.0600566840781585,4.838744794942556,17.384882200017728,9.746013809148103,4.635377727126821,row,25,14.77166318814449,13.0,2.0,,
3.750968335552616,4.66821621103365,18.65918543849697,18.218958807665338,4.208621863587849,cluster,65,7.156100488962801,,,6.0,11.0
2.2332039108949546,4.122229153302003,22.983657184368283,18.519214659071707,2.966137439836332,cluster,69,2.1018924622280584,,,3.0,23.0
4.923184422998499,3.8292502306273044,24.711090153751442,9.556496604388464,3.4146655625988434,cluster,57,14.132873507003492,,,4.0,15.0
4.958632233438808,5.521667773501388,16.113763128607253,16.5865391150188,3.9668481552097985,cluster,37,3.7534161056699658,,,1.0,37.0
4.094485142059235,4.316786247976763,22.412783831594545,10.7247541360526,4.59754750452236,cluster,46,4.084020655059614,,,2.0,23.0
3.608289099032361,4.177136571704058,21.467916919820766,17.434324060588086,4.297977493253567,cluster,60,5.366436086177007,,,1.0,60.0
2.928582848858983,2.589747230322525,18.602934271833597,19.964092698746835,3.508645840858353,cluster,91,7.583788223936496,,,6.0,16.0
4.4413850591208455,3.6943673966915473,24.340707154178997,7.390338069282107,2.522625252263987,row,93,10.879746508794142,9.0,11.0,,
4.054193517661638,3.8306846657505,13.00711773292604,18.665756255282115,4.236837276652849,cluster,36,16.616571792593984,,,3.0,12.0
2.4878508180346737,3.895879733139152,11.63896315464432,15.094196936782554,3.4996909599678507,row,81,9.52258721063408,7.0,12.0,,
4.732781553481527,4.5306032922956625,22.809429504331334,19.653974049142676,5.071129052486873,cluster,48,11.44591188643984,,,1.0,48.0
4.467611728769507,4.367608913544075,16.587247249506223,13.04512372784356,2.5838119284466923,cluster,77,8.942679607055535,,,5.0,16.0
4.849399739875772,4.627667824777056,22.704532813105907,18.01604309742786,4.546897339570268,row,89,9.330776245917736,17.0,6.0,,
4.17715852516508,5.177091415397449,23.396353077931224,7.811122891777604,5.795159831271229,cluster,97,16.63753006054981,,,9.0,11.0
3.8402455878073694,5.345450085506327,10.93686390428607,11.358627651017844,3.1104324348902486,row,41,2.8199915209735336,6.0,7.0,,
3.2547291088718566,5.01343076679273,23.25197144479091,7.871214990765729,4.1507732176270835,cluster,25,1.8151540359225744,,,2.0,13.0
4.798185450062039,5.844332935842271,16.724785830541332,19.679460735227917,2.8199769713599836,row,45,19.57635559302505,16.0,3.0,,
4.598191668501225,2.5638140393672657,17.65648733506348,17.620660794533876,4.689886692914734,cluster,58,12.172143042528411,,,1.0,58.0
2.135656010318568,3.1852229498924114,19.398887666398153,18.083116476197617,4.42686088208679,row,31,2.3256549110110525,10.0,4.0,,
2.079100923491756,2.5264700624234973,23.895739100951303,19.193548008640626,3.925779334744913,row,33,3.2434945464596963,16.0,3.0,,
3.129390100634149,4.766161499541111,10.28674141644646,8.10634531955721,4.324819575158094,cluster,41,14.69645392863029,,,1.0,41.0
4.431659992345499,5.643106921324954,17.152652024767256,12.012768702673334,5.638011304641536,cluster,70,19.35644227287721,,,4.0,18.0
4.961828387944833,3.3521880380170472,20.315830636458408,7.923453557572028,3.1870300580887347,row,42,18.32915644590312,13.0,4.0,,
2.4512506733105845,5.744620906787073,20.840604365473425,9.740310320150371,2.578975790968715,cluster,67,6.544872479138047,,,4.0,17.0
3.7823921460564054,2.710935866013463,20.38798647305662,9.98175510148974,5.515827096446854,row,90,10.747502060040691,13.0,7.0,,
3.1426725698930644,5.7705260938193,12.016526941121828,13.098393743618523,4.519909788357673,cluster,69,15.363270409834058,,,1.0,69.0
4.909743193443809,3.7306794053387202,14.490933825575219,10.491308176897354,5.617304594116448,row,32,23.792453481527286,11.0,3.0,,
4.526356769407126,2.8549728995722576,15.380732881255202,8.312715388630894,4.589308281946105,cluster,29,6.647908646567919,,,2.0,15.0
4.514986114133413,4.200551157152139,22.066558115192574,9.1773841582234,5.335563814858959,row,74,18.737059399970928,4.0,19.0,,
3.406079479384911,3.3987179870217776,14.181398086218294,8.914582326177182,4.003856771743018,cluster,28,4.726248629300356,,,2.0,14.0
3.2444585070129954,3.49705515686673,13.160574458008048,19.649998372859876,5.124509759508941,row,98,4.739889943596582,10.0,10.0,,
2.8202212157921185,3.575514877242003,24.361720285571444,16.870802589940155,5.695645134114496,row,71,9.990404242496982,1.0,71.0,,
2.1691264899527813,5.310590642414322,10.132949276702034,19.580899048504307,4.502430373027722,cluster,21,5.037806996304422,,,1.0,21.0
4.594167128765159,4.387064468363391,24.967312835229674,12.71662632460281,3.1327480269683283,cluster,44,21.555601687894697,,,4.0,11.0
4.438703027390233,3.589576947046013,20.152319482860932,10.618790261614535,3.440791652605694,row,32,3.99724652257064,1.0,32.0,,
4.999153019858392,4.636168241588214,22.427039491736757,17.377811563719426,3.1952560191409205,row,70,14.006953793874189,8.0,9.0,,
4.989910511221716,5.0065273597811775,14.419290945192898,11.241300934534909,3.363999596585065,row,77,23.119986333548002,3.0,26.0,,
3.6662951168078823,3.4541840025673682,10.214729165005899,10.891983858169528,3.572454072728627,row,53,16.749511301452834,3.0,18.0,,
4.3069622455415315,3.9474218553387304,21.06804277842295,10.022577898701805,4.44296825363616,cluster,54,5.187225479047362,,,3.0,18.0
4.834297189647284,2.9266013266793163,22.512168955010136,8.68582671691506,4.557970703123415,row,22,10.393108809201337,4.0,6.0,,
4.548942172032234,3.1340227233713813,21.10714197930279,10.334019793217958,3.992749115346514,row,78,14.94803459427637,3.0,26.0,,
2.742044305229593,4.88391248887744,12.14275430951258,11.61915673016054,4.653972729372924,row,89,3.337827414930474,8.0,12.0,,
3.3516324059302804,3.1350342169346943,21.301418833854534,15.761924705894495,2.7855122396397807,cluster,67,16.27586136965896,,,2.0,34.0
2.387478245454485,4.338071842834711,21.533841731614615,7.8133429488528705,2.80725882970356,row,83,11.021487673443463,7.0,12.0,,
4.862153081776167,4.981661916028514,19.878107735050826,9.736590215649459,3.1014031112518046,cluster,38,6.083894514617956,,,3.0,13.0
3.81852390335264,2.8740692308316036,21.491738991933794,17.517307323791794,4.313271243141207,cluster,86,3.9911195634868646,,,8.0,11.0
2.685928416510388,4.485592768701162,22.688821595165983,8.90998500658902,3.2489813754440977,cluster,92,2.3752690276911084,,,3.0,31.0
4.01510205321757,3.397969742954773,19.204061713561877,11.45438690479278,3.4914954122240207,cluster,95,18.439342079025124,,,7.0,14.0
3.8543847213736875,5.87024406333153,11.329070709545185,18.240565984155822,3.901094926605479,cluster,24,5.285545304450895,,,2.0,12.0
3.0744881540985216,4.192409763519737,17.314417145008164,9.014029044864754,5.341531434036329,cluster,86,7.296627943976417,,,3.0,29.0
2.340672776598887,5.320973924213053,11.164740020074076,8.075578863036469,2.5485174756950104,cluster,30,5.898100163743386,,,2.0,15.0
4.014719586778399,4.425792897546916,16.11314546548646,13.29899393604014,4.7728258708281786,row,87,12.829235966942758,13.0,7.0,,
3.5609231027113797,2.651943864991867,16.106597336884413,10.931453646620973,4.841067858642399,row,88,2.9299597440958554,10.0,9.0,,
4.3169551752069175,4.716029814579079,10.990147662103624,14.324308738290103,5.295295231248228,cluster,20,6.56355812869811,,,2.0,10.0
3.56049050333598,5.8299116977233,15.23230800954219,17.449463576285176,5.764635286711096,row,82,16.704777296249162,15.0,6.0,,
4.556544500955621,4.605641370512159,11.664971481869722,8.782930345985662,2.5704824713225145,row,48,20.904722105469787,3.0,16.0,,
3.6557205163234565,5.367161007993766,22.123528150138334,14.549088099205704,3.038242969296257,cluster,31,14.68067137835854,,,1.0,31.0
3.6828139146061587,5.594722621719427,24.21532038946706,13.571613885068231,5.601599529195976,row,96,2.1629372552586297,4.0,24.0,,
4.629960807975035,3.2982792018212637,11.084747128869079,8.873024218171594,4.104814967654554,cluster,60,9.12810875334535,,,4.0,15.0
3.210448598637191,3.242156939678793,24.326728109375523,15.11198031187677,4.476067236267122,row,21,10.677355887794892,15.0,2.0,,
2.402045685351922,4.6384334609784705,17.838648990051176,10.557325432190032,4.820595213031016,cluster,56,4.175610416462977,,,5.0,12.0
2.0863480289400167,3.9385996443234665,14.493485169308109,13.341846141072162,4.876733115734731,cluster,64,9.582888852159813,,,1.0,64.0
4.265411767020857,5.439514560033521,11.152931129142452,8.069540215601805,5.7610914116077785,row,99,14.299803946218201,11.0,9.0,,
3.8609286540603938,5.650080931893039,17.509364021056268,12.9745927437771,5.989322960940844,row,67,3.1797845009093817,13.0,6.0,,
4.11223930429767,3.7369748275595134,21.91773316736123,10.984025084556665,5.020551113258291,cluster,43,18.877337948212755,,,3.0,15.0
2.6388924845267323,3.3290469564106875,20.606297159000473,17.690955745409607,3.505274232218028,cluster,41,12.692940805125193,,,1.0,41.0
2.4091144267603095,5.231839303353516,10.753390171959607,7.740723450965787,5.579133408030202,cluster,30,2.0470387006668807,,,2.0,15.0
2.0436339970036457,3.4618211244184764,11.093527530518553,12.441894573938288,2.6722732008926657,row,77,5.917589634271251,4.0,20.0,,
3.051762676419791,5.379150114797874,16.043099239489557,12.959608513708694,3.308782985060737,row,65,5.691962410400281,13.0,5.0,,
3.7697530605638994,3.98308388777067,14.429357410719149,16.425078991888544,5.6408500111230016,row,48,8.54895492921883,1.0,48.0,,
3.176732135299197,4.836424647520147,13.485764845840718,14.465738476172742,3.3966703005377425,row,54,4.156533155159284,5.0,11.0,,
3.312424766071187,2.8343735984213385,14.215067483630705,15.673760383524353,3.2722787086761196,cluster,34,10.272903945798948,,,1.0,34.0
4.712476083481246,4.683507636368006,22.05224114945327,17.10164071347283,2.9834385259908656,cluster,79,22.671284599684654,,,3.0,27.0
3.044766401069901,4.081186875580302,23.938420804477808,18.208638657556456,5.506891151764208,cluster,61,8.415206678261338,,,4.0,16.0
3.5419684674794323,4.553129621114159,16.076540417913495,11.080381457392116,4.250203907168803,cluster,62,3.0925479813105072,,,6.0,11.0
4.350959038223429,3.088049727107022,23.591665031987453,13.994295169730737,4.862126210689542,row,99,14.314681344330202,8.0,13.0,,
3.1896283469638105,5.079058107304638,14.82243551871823,17.9214050197096,3.336732344262604,cluster,93,6.478146256739787,,,8.0,12.0
3.8662601006836206,5.5197897714013,17.146554795156874,19.862864702545735,5.153141473539257,cluster,68,16.82466239393285,,,5.0,14.0
4.587091126240235,3.258589300317715,13.390434967239996,18.56375104356892,5.160019407367345,row,83,11.266132809228697,4.0,21.0,,
4.848561870972926,2.835000944320566,19.60714063263766,11.8290744141169,3.5940930871790506,row,51,6.631757423574621,19.0,3.0,,
2.441220442787114,2.582735051162177,24.68471672762213,9.537164723842455,3.93738921553599,cluster,83,3.319999509196885,,,7.0,12.0
4.779762875484483,4.7469002515514305,19.052396440650682,13.362102986285652,3.233915971005703,row,21,18.92517864730185,4.0,6.0,,
3.4763488792386146,4.624829126310733,15.367211261703233,16.64133887386855,5.917963581630165,cluster,43,5.892912613338904,,,1.0,43.0
2.774733164896875,4.413440944499245,19.717261689857928,13.40339791979287,4.75960901970444,row,85,10.967272330403404,19.0,5.0,,
3.377407268714784,3.311814836405914,11.843810176980814,13.28135122307769,5.770903582504305,row,57,4.817847483994028,9.0,7.0,,
4.940097725856431,3.8681709856693014,23.32988620398098,17.89699547406341,3.561849402701966,cluster,50,9.621278305999798,,,4.0,13.0
3.4778542819786087,4.580667173151605,17.546259261697546,11.698249127873423,5.236618195489115,row,45,9.023958512360307,13.0,4.0,,
2.9862548308625247,4.238684006007093,16.74024613059463,18.177330772551393,5.180505253596597,cluster,48,14.167931647115742,,,3.0,16.0
3.9002025629501773,5.957249320752106,18.78797182680279,12.288462412372407,4.920794781532895,row,86,18.302837090102482,14.0,7.0,,
2.720436856334579,2.977539133948566,19.371757941841036,11.267030373818413,5.879736413433801,row,97,3.8927368631376025,10.0,10.0,,
2.227589984325992,4.933005939166579,11.076637093397695,12.901868845596088,3.8774436763721045,row,44,4.704638160268673,5.0,9.0,,
2.386639165731948,3.9151156883650224,20.239258318351034,16.91181046277329,2.9575106325641505,row,67,2.7978505260567585,6.0,12.0,,
2.3841375168733174,3.9986986522396517,13.628975204732944,8.638026362231926,4.850981007354212,row,84,6.663504281302812,10.0,9.0,,
2.455708080536883,5.011592179803617,20.709289487598845,9.553449806336225,5.052584301670222,cluster,72,6.317607351996758,,,3.0,24.0
2.41648151794823,4.923526529635294,22.33802191576295,19.368782733620193,4.5127120071058515,row,86,11.003257039972198,13.0,7.0,,
3.9226242344096436,5.969395977957659,22.059377613287804,9.281391155957646,3.2238626259668868,cluster,37,18.37758946595033,,,3.0,13.0
2.5456402531974343,2.9493800130894385,18.28751451111834,14.380455133103709,4.265595795842744,row,28,5.666730783228088,18.0,2.0,,
3.0370018499715896,2.8643837728445822,17.802548384661268,14.531088066605193,3.592664077991953,cluster,57,8.238841616910323,,,3.0,19.0
4.690365229718036,5.0351858599505945,12.143139420091176,13.365118006653182,3.996132848583412,row,40,21.26172164759472,8.0,5.0,,
3.4218849207886173,4.524354209522432,21.63019225604703,15.381688231498641,4.758265015456324,cluster,84,14.133018233018017,,,3.0,28.0
4.002673215563082,3.4595623329593206,14.071140706700715,9.98774743536904,5.108251599417921,cluster,40,2.067194195472983,,,4.0,10.0
2.5169596136048895,2.777967791461453,17.450431342269198,14.184609481097727,3.312786418154701,row,46,4.883576293293711,2.0,23.0,,
2.5768670564260123,2.799803873587507,14.264111393912751,11.838252318209662,3.9186387622643366,row,89,6.179286200037165,8.0,12.0,,
2.1226058487994366,5.6296680613244146,12.007425444995397,15.601674375179458,3.4420654984707024,row,63,3.2554899972969604,6.0,11.0,,
2.5068051892164935,3.1715356365156,19.443365453376046,8.835906063850944,3.195210648516542,cluster,47,3.5046948251754175,,,4.0,12.0
2.835771017095876,3.6318004674043225,10.814980522343557,14.421406418913191,5.241855269985434,cluster,64,1.9000524476947718,,,3.0,22.0
2.5310314528302404,3.293297407794458,21.229678511893,9.408514619983208,5.682384430529473,row,36,8.593266271191508,11.0,4.0,,
2.266107601271167,3.7424870704117805,14.763801928916749,10.622359820495474,3.7958126498960185,row,59,3.8099983416767005,1.0,59.0,,
2.3619076133018027,2.7429834496113266,10.00202039506728,9.843227404206582,5.129476235308184,cluster,22,1.7373302033739397,,,2.0,11.0
3.3823363040981773,4.316709268178946,17.66693708855845,9.376891138294623,5.639483512775438,cluster,95,5.2067918357749505,,,5.0,19.0
2.6190011552173775,2.736643972572752,10.702778627914046,17.73424237028867,5.461434736855811,row,95,10.760461637491058,8.0,12.0,,
3.092809583144226,5.301247777378265,14.142543367313493,10.714198379591574,3.1398468598872906,cluster,85,13.397127345802447,,,6.0,15.0
3.5102518125645705,3.3179922866865157,20.60464731183574,19.052609164237843,5.847021585296765,row,65,9.385704638785768,4.0,17.0,,
4.071184485888096,4.390041701115787,10.940344324327988,19.60904482948748,3.8183675415031186,row,49,9.658144305748108,8.0,7.0,,
2.117936419523297,5.580276806465104,22.590077385340035,14.426386109182266,3.6873423141084274,row,88,10.378611986709226,9.0,10.0,,
4.398231196727128,4.778070791665179,10.057298839878747,8.859014594654443,2.7185096454722313,cluster,28,6.1686994407889895,,,1.0,28.0
3.883701168472723,4.365352252929673,13.702358038028533,11.869127163934557,4.20160778936709,cluster,30,5.705610527323869,,,2.0,15.0
2.2452770958466157,3.6351681359038146,21.11356084228107,17.37051942352678,2.8815476547432506,cluster,88,4.071590642254877,,,3.0,30.0
4.620735872320331,3.6655066957036926,14.744052245939603,11.776079473061916,3.369889373245991,cluster,85,5.90256465620293,,,2.0,43.0
4.7626172015954396,4.8432043431936656,11.528385820990202,8.131223837936254,3.609299176185485,row,50,10.511787657451332,5.0,10.0,,
2.1832338795645914,5.9794877642740865,15.40350878200642,14.238203842066444,5.330892132220894,cluster,52,10.040155583422045,,,3.0,18.0
2.830632944441611,4.816437164472825,14.055899295767883,17.986571069448452,5.564210276385638,row,58,9.253523887104924,10.0,6.0,,
4.418603839379184,4.452241960795087,22.640678532408323,17.347043032865532,3.558632111115144,row,65,10.400330625616776,19.0,4.0,,
4.244779071150975,5.057276785837361,14.700218763777148,9.276600821694592,5.505443424356009,row,56,19.971042766515993,12.0,5.0,,
2.553563058069132,4.128219642993013,21.833987076640106,15.745939987362068,5.500308280794268,cluster,79,1.83368566063027,,,1.0,79.0
2.628047970010131,2.7104981991027484,23.378082172161022,9.866555424663412,5.176278326347058,row,50,3.800795456149207,14.0,4.0,,
3.111416308374146,4.468038855572685,16.507261293647943,9.83669794917824,3.0134328990531354,row,30,9.478925810052267,8.0,4.0,,
3.453568955573064,5.851688495768831,23.649147157815882,18.362933052967406,4.916129964152551,cluster,21,11.293124912703407,,,2.0,11.0
3.854764314590888,3.1135602982518087,15.659770809447892,10.245696385622992,5.807584226031991,row,46,2.613564048318346,12.0,4.0,,
3.1067409187093173,4.91501711787233,24.461176247351624,10.422215504734146,4.88889167568505,cluster,21,7.187986963926055,,,1.0,21.0
3.3876041483994435,3.203267910306698,11.339342867883595,7.008494079896894,3.6606589718774187,cluster,40,11.58964706314927,,,4.0,10.0
4.24241281440127,4.3753968956557845,20.305288997548644,18.318697443631727,4.252027611007909,cluster,77,15.447971848581128,,,1.0,77.0
2.110049608671794,2.838367573763519,17.40721060685393,17.30373257171875,4.7600376517286875,row,24,7.1143056364562955,9.0,3.0,,
2.7573108330320624,4.076298276903648,15.814732081834705,15.155276156178815,4.286996430549762,cluster,71,5.356171446925322,,,4.0,18.0
4.140048757653657,5.146571651133361,19.490678181229015,16.75345493120495,2.919835296058394,cluster,64,3.8123248006539665,,,6.0,11.0
4.685620513061598,3.716500334836437,20.55785637451497,8.976631376518393,3.5922241562820725,cluster,39,11.348601037999392,,,1.0,39.0
3.5350323263469985,4.827191035705264,10.065449044754637,12.95820672963848,5.308386106937714,cluster,80,3.8156961053286316,,,3.0,27.0
3.596340455795947,5.284074862764053,12.50429633120798,11.565852035534151,5.514963161334311,row,57,17.13406807793055,1.0,57.0,,
2.321516034019328,5.745122368178084,20.695690759514783,8.219094841341214,2.9805501145044957,cluster,39,6.124783546676381,,,3.0,13.0
3.342237100470364,3.3212472864940876,19.995781203673097,13.319696307794013,5.833353633395536,row,44,6.442717773735716,12.0,4.0,,
3.5978517993650696,3.8976057053325786,24.490712576930157,18.96961545445426,3.6508791624701327,cluster,21,14.205644064794145,,,2.0,11.0
2.727411510904189,3.033456046656461,21.415566853761746,7.520768547659028,4.818098085557519,row,51,7.475204010065426,4.0,13.0,,
2.807729692848143,5.973692257554314,24.26159061597007,10.78899187541932,5.131388010848384,cluster,45,5.321077653982348,,,1.0,45.0
3.131852489313868,5.744503387735033,20.538107523022106,9.698032170674145,5.341811821232592,row,89,13.009260623278307,6.0,15.0,,
2.060213593333179,4.389849955981958,14.470783129591648,10.095906497654052,5.810123957790756,cluster,60,9.069440717079367,,,1.0,60.0
2.966237496749535,5.447116530317475,11.580473833762847,18.80964917443188,3.5952184181008793,row,86,10.466478011463307,10.0,9.0,,
2.634344020989634,4.323352920452148,21.72735795017403,13.084897705045773,5.504772590930441,row,20,1.8739140146547317,14.0,2.0,,
2.982492056533744,4.682549908009658,19.66223832213874,13.061892368217645,2.9609041620267247,row,70,9.091986740151842,18.0,4.0,,
2.3592863954577536,2.811935512406058,10.722790185899443,16.887483351918668,4.967643172237574,cluster,24,9.283384054916771,,,1.0,24.0
4.671581842219685,5.1434464717388275,15.400756988514676,9.008398652064034,5.09692205329895,row,32,5.205373388070647,2.0,16.0,,
3.780777360662146,2.946997192723322,24.351997232264292,13.33444960330066,4.872031344204622,row,38,5.78087807979337,20.0,2.0,,
